id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,vol,n_ga,n_al,n_in,n_o,mass_al,mass_ga,mass_in,mass_o,density,z_al,z_ga,z_in,z_o,z_tot,r_ene,k_ene,p_ene,eta,r_gao_ave,r_gao_min,r_alo_ave,r_alo_min,r_ino_ave,r_ino_min,inv_r_gao_sum,inv2_r_gao_sum,inv_r_alo_sum,inv2_r_alo_sum,inv_r_ino_sum,inv2_r_ino_sum,mass_tot,inv2_r_sum,inv_r_sum,r_min,r_mean,ngao_mean,nalo_mean,nino_mean,n_mean,coul,rmean,cgaga,rgaga,calal,ralal,cinin,rinin,coo,roo,cgaal,rgaal,cgain,rgain,cgao,rgao,calin,ralin,calo,ralo,cino,rino
1170,227,40.0,0.6875,0.0,0.3125,5.9807,5.9793,14.5967,90.0786,88.085,120.0477,0.3313,1.7817,451.51027761158105,0,11,5,24,296.7969246,0.0,574.09,383.9856,2.7792778743334035,143,0,245,192,580,114448.98059345833,101334.14613243556,-50455.37855510489,0.16263715808891144,inf,inf,2.0460270951989568,1.8918803319629136,1.9945843756275408,1.8918802856141308,0.0,0.0,20.06043007009601,9.826262289332012,8.037272485556308,4.045222657705015,1254.8725246,13.871484947037027,28.09770255565232,1.8918802856141308,2.031587033564876,0.0,1.7083333333333333,0.6666666666666666,2.375,-83.22890968222218,2.031587033564876,0.0,inf,15.620555899500609,3.2502634109037967,0.7558765655782893,3.4506095039707447,30.15363037048276,2.9632039448669136,0.0,inf,0.0,inf,0.0,inf,19.053439426879468,3.3973494785820173,-58.9575737359921,2.0460270951989568,-24.271335946230092,1.9945843756275417
1171,12,80.0,0.4688,0.2812,0.25,24.3685,6.1757,6.0374,89.9997,104.5239,90.0001,0.1428,2.2304,879.5481885571988,9,15,8,48,404.723079,627.507,918.544,767.9712,3.0910702953749465,195,279,392,384,1250,432513.9907159818,32655.265940274843,-98538.42119041436,0.13137168694966145,1.92855504754416,1.8544473178268184,1.9804045580229748,1.8544473178268184,2.0013865865332563,1.854447317826819,14.545834641306556,7.5699175383412225,25.80826697947753,13.08801277830207,18.524387343922122,9.29291960975946,2718.7452789999998,29.950849926402753,58.878488964706214,1.8544473178268184,1.974581702518437,0.5833333333333334,1.0625,0.7708333333333334,2.4166666666666665,-179.70509955841652,1.974581702518437,6.396643801037741,3.3729694777149684,14.933749613449269,3.3100638647468026,7.460815316392412,3.3057641121222745,75.20707141303961,3.0665684472845296,16.81702509795047,3.3696135871608788,11.32380806605683,3.353564623395635,-45.41950523004733,1.9285550475441595,18.135367930683906,3.3217811607817267,-78.52807666981244,1.9804045580229743,-55.75751765855676,2.0013865865332554
1172,227,40.0,0.625,0.0625,0.3125,5.9579,5.9577,14.5712,89.9934,90.0071,119.9946,0.3461,2.2908,447.94161965256376,1,10,5,24,269.815386,69.723,574.09,383.9856,2.896837286534049,130,31,245,192,598,320612.6360727782,89915.7963787356,-53190.734171517244,0.1634998128482386,2.0641488254025657,2.0639968017639,1.9990514380856,1.8942500162540439,2.015960873323053,1.8942501619655838,1.45338357961861,0.7041079452171396,15.533926681010197,7.797536734892254,6.954870740369022,3.4603188729967163,1297.6139859999996,11.96196355310611,23.94218100099783,1.8942500162540439,2.008051943403834,0.125,1.2916666666666667,0.5833333333333334,2.0,-71.77178131863667,2.008051943403834,0.0,inf,12.859785396958273,3.3724103499590723,1.7523680970740094,3.2353598080354744,29.994830308839926,2.9705875277619818,1.7523771899345957,3.235349054140139,1.7535933969944562,3.233876791643262,-4.224647671302837,2.0641488254025657,12.40198227240948,3.433105426687063,-46.78522040935354,1.9990514380856004,-20.761913237980306,2.015960873323053
1173,227,40.0,0.0625,0.625,0.3125,6.1377,6.1351,15.0644,90.0277,88.1847,120.008,0.2809,0.7709,490.89471331624014,10,1,5,24,26.9815386,697.23,574.09,383.9856,3.4269815766303666,13,310,245,192,760,191566.98051348573,66463.35765378657,-74303.34910791834,0.15381757746533606,2.0962831911681263,1.97166798306918,2.1288168625945314,2.0393996642426653,2.097164447555289,1.969924720535355,17.673889417528837,8.453741474251464,2.3510722829545525,1.1066078611800534,6.683896359687557,3.1949803480645063,1682.2871386000006,12.755329683496024,26.70885806017095,1.969924720535355,2.0994082973565606,1.5416666666666667,0.2083333333333333,0.5833333333333334,2.333333333333333,-76.53197810097612,2.0994082973565606,10.67771400352434,3.3782357092736532,0.0,inf,2.5546920882303064,3.282026088336835,27.77797456012313,3.0886874569779352,4.415144236981972,3.2587932286583507,12.179392772294502,3.3770513818037005,-50.72244884550879,2.096283191168126,1.6235928565910969,3.3447506471469484,-6.63964716708032,2.1288168625945314,-19.169882088387038,2.097164447555289
1174,12,20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0271,2.5554,209.443942711404,5,3,0,12,80.94461580000002,348.615,0.0,191.9928,2.967631375505793,39,155,0,96,290,21271.893499931084,4533.427085048103,-22925.4889340914,0.21541519554127767,1.9281888973501893,1.8366667190087909,1.9634886842796209,1.8366667190087904,inf,inf,6.236371631673013,3.2476042859163186,5.100572796713267,2.6054817520082034,0.0,0.0,621.5524158000002,5.8530860379245215,11.336944428386278,1.8366667190087904,1.9442342550453853,1.0,0.8333333333333334,0.0,1.8333333333333333,-35.11851622754714,1.9442342550453853,2.3533294449770934,3.3901852648863176,1.562488568203004,3.3953339575587465,0.0,inf,11.30872708967081,3.0736181262388103,6.636139463274777,3.304876310686244,0.0,inf,-19.485625715497914,1.9281888973501893,0.0,inf,-15.632890512049219,1.9634886842796209,0.0,inf
1175,227,40.0,0.0,0.3125,0.6875,6.3886,6.3867,15.1989,90.0093,90.0,119.9995,0.287,0.5974,537.0654116121973,5,0,11,24,0.0,348.615,1262.998,383.9856,3.715745897710085,0,155,539,192,886,398557.6254563961,343403.3670853862,-101275.5768913477,0.1448705408402726,2.1831772372393443,2.0275928246447856,inf,inf,2.138671365304829,1.9758547507383581,7.789468303584084,3.5704677537748024,0.0,0.0,18.734008635214934,8.789083806477851,1995.5986,12.359551560252655,26.523476938799014,1.9758547507383581,2.1519450464081054,0.7083333333333334,0.0,1.6666666666666667,2.375,-74.15730936151594,2.1519450464081054,2.4508957651390704,3.3477194122733707,0.0,inf,17.70973971228606,3.5914676039217617,26.887651021659263,3.1381777496595493,0.0,inf,11.518706909633208,3.458285935530439,-21.422806522648813,2.1831772372393443,0.0,inf,0.0,inf,-52.73450283886712,2.138671365304829
1176,194,80.0,0.125,0.4688,0.4062,6.6429,6.6426,24.5273,90.0041,90.0011,119.9904,0.3445,0.9459,937.3854161508928,15,4,13,48,107.9261544,1045.845,1492.634,767.9712,3.642446634619267,52,465,637,384,1538,1529491.2015575503,2447518.795717986,-142339.07343362895,0.12591072967754882,2.0678447235579123,1.9175608782448432,2.091469468562942,1.9175608782448441,2.0575658639061496,1.9175608782448441,22.310548002059782,10.852586372056782,5.75688505742526,2.7713517549429847,24.379667743097553,11.925863941864106,3414.376354400001,25.54980206886388,52.4471008025826,1.9175608782448432,2.0657109639048765,0.9583333333333334,0.25,1.0416666666666667,2.25,-153.29881241318319,2.065710963904877,12.975172649645732,3.4428852246051256,2.1919817923734493,3.518168788801018,14.65726748915874,3.5130870340539304,62.57590210766473,3.0237505414582415,4.384528921695937,3.5179610413683764,23.935671673838648,3.4781397982238538,-65.11551823234069,2.067844723557912,7.519887404834527,3.468904589021192,-16.62811052965791,2.091469468562942,-71.55518365118459,2.05756586390615
1177,33,40.0,0.0,0.6875,0.3125,5.2955,9.0627,9.6812,89.9977,90.0001,90.0006,0.1016,1.4311,464.6155790208905,11,0,5,24,0.0,766.953,574.09,383.9856,3.7128083471399,0,341,245,192,778,227550.50484486282,102929.79566563873,-78248.845853476,0.1595642854901166,2.0663748795585164,1.8821865080695743,inf,inf,2.0862455178391146,1.9247745192633967,18.006931023046512,8.810291064446877,0.0,0.0,8.165520336501176,3.930041503200525,1725.0286,12.740332567647405,26.17245135954769,1.8821865080695743,2.072630450869075,1.5416666666666667,0.0,0.7083333333333334,2.25,-76.44199540588441,2.0726304508690747,11.076238964846056,3.399674218695673,0.0,inf,2.6474564164671497,3.2002347374166487,29.968040515526404,2.9981678845284336,0.0,inf,15.034496953801556,3.4631120094023453,-52.86174638668127,2.066374879558516,0.0,inf,0.0,inf,-23.580249019203148,2.0862455178391146
1178,194,80.0,0.5,0.2812,0.2188,6.3845,6.3842,24.0038,90.0148,90.0061,119.9971,0.3438,1.6030000000000002,847.3379665215559,9,16,7,48,431.7046176,627.507,803.7260000000001,767.9712,3.1049108166370245,208,279,343,384,1214,3256415.0090394686,4801882.694528552,-93116.90547935062,0.13468020174850506,2.0405468467906647,1.8428343680236472,1.9932374291430703,1.842834368023647,1.9683190204794143,1.8428343680236472,13.266156175132528,6.535970322673179,29.19025193736532,14.737678592131527,11.720560309795554,5.990623599039756,2630.9088176,27.26427251384446,54.1769684222934,1.842834368023647,1.999758085413636,0.5625,1.2083333333333333,0.4791666666666667,2.25,-163.58563508306682,1.999758085413635,3.7862647592760856,3.4556041387562035,21.17117445695661,3.3994122047300177,3.7871058407353337,3.455201162268676,71.03372191738812,3.024955889055587,20.917933290954192,3.356704692924372,7.476578949117425,3.3019405348425312,-39.21582193603907,2.040546846790665,13.028745959487221,3.3363226856964903,-88.42607155278921,1.9932374291430703,-35.943741594238524,1.9683190204794143
1179,33,80.0,0.875,0.0312,0.0938,9.9394,8.5303,9.1616,90.0053,90.0022,90.0011,0.1056,3.9064,776.7759982541643,1,28,3,48,755.4830807999997,69.723,344.454,767.9712,2.4944530793367785,364,31,147,384,926,385783.2759796403,21219.16127205373,-49007.91417383463,0.14271764494228226,1.997093590669504,1.852448954378877,1.938136804966256,1.7688131245833851,2.0022838906732394,1.7688255176569172,3.0149593774130397,1.5201780000718237,50.77030090405449,26.40439466864623,9.072319699709071,4.613175880537528,1937.6312807999998,32.537748549255575,62.857579981176606,1.7688131245833851,1.9505006431379384,0.125,2.0416666666666665,0.375,2.5416666666666665,-195.2264912955335,1.9505006431379384,0.0,inf,55.846764513659366,3.2228538862040383,0.0,inf,94.09642987483328,3.0182391779638515,8.877081529697277,3.193465945213871,0.8249884451841838,3.3029144255011884,-9.12106800043094,1.9970935906695042,13.867740198785011,3.249419107624969,-158.42636801187737,1.938136804966256,-27.679055283225175,2.0022838906732394
1180,227,40.0,0.625,0.25,0.125,9.8219,5.7031,14.0841,91.0851,91.2585,30.5595,0.306,1.7719,401.0185269354194,4,10,2,24,269.815386,278.892,229.636,383.9856,2.898442111596464,130,124,98,192,544,81471.72704615693,20260.67794662577,-40464.8905841571,0.17601725571381865,1.9613727797565768,1.830931998338161,1.938931292023024,1.795893170693861,1.99077220177844,1.986510693763864,5.10392661245705,2.6079313253354863,14.982244982510505,7.753958302621774,2.5115992140670533,1.261631643483362,1162.328986,11.623521271440625,22.59777080903461,1.795893170693861,1.9499226426164924,0.4166666666666667,1.2083333333333333,0.2083333333333333,1.8333333333333333,-69.74112762864372,1.9499226426164924,0.8151795523149293,3.322726659615007,10.838371579539725,3.3046299102255143,0.0,inf,26.092375264629013,2.985406596896561,7.9818848269053575,3.2207959369395787,1.0757022083538077,2.8925123680170146,-15.647587952012913,1.9613727797565768,4.584004663555545,3.1608160784472,-46.52374981573064,1.9389312920230242,-7.569789860900173,1.99077220177844
1181,12,20.0,0.125,0.25,0.625,12.3134,3.2417,6.4928,90.0002,105.3576,90.0,0.2259,1.0627,249.9143784662129,2,1,5,12,26.9815386,139.446,574.09,191.9928,3.731319279519047,13,62,245,96,416,41188.06045289319,20474.877919720453,-52841.63471257869,0.19148174490551564,2.0653745697900963,1.9227814073132603,1.9730899860014623,1.9227844476901401,2.061248148208892,1.9227814073132607,2.4281548427096933,1.1826263666613013,1.01429784402276,0.5147344370644407,7.299958024428591,3.5633799165536866,932.5103386,5.2607407202794265,10.742410711161044,1.9227814073132603,2.0541715929130357,0.4166666666666667,0.16666666666666666,1.25,1.8333333333333333,-31.564444321676568,2.0541715929130357,0.6221239152086332,3.803494621698609,0.0,inf,5.066668924702214,3.5516318362132524,10.129421625237883,3.2096679071624856,0.0,inf,2.4648766843386984,3.3102876393812966,-7.095758199967808,2.0653745697900967,1.4306708236788839,3.5699119784771987,-3.0884066223866444,1.9730899860014623,-21.380279499322125,2.061248148208892
1182,167,60.0,0.9167,0.0,0.0833,9.752,4.8758,13.2618,89.9853,90.0155,120.0019,0.0932,4.6955,546.0901537437338,0,22,2,36,593.5938492,0.0,229.636,575.9784,2.562229404078604,286,0,98,288,672,110703.85697498401,20750.85351866579,-35611.54695184395,0.16400322674493656,inf,inf,1.9665256530924409,1.8899202236201968,1.9665301486527325,1.8899265312365243,0.0,0.0,39.204981015527636,19.986870189923607,5.600697258975817,2.855251798611121,1399.2082492,22.842121988534732,44.80567827450345,1.8899202236201968,1.9665262150374776,0.0,2.1388888888888893,0.3055555555555556,2.4444444444444446,-137.05273193120837,1.9665262150374776,0.0,inf,53.03012029493642,3.3296055317303472,0.0,inf,60.156474802552054,2.974346612845753,0.0,inf,0.0,inf,0.0,inf,9.066051603644347,3.3683112117990683,-119.92122113954164,1.9665256530924424,-17.131510791666727,1.9665301486527333
1183,33,40.0,0.0,0.25,0.75,5.5382,9.4298,10.0524,89.9992,89.9972,90.0,0.1181,0.9638,524.9777267240145,4,0,12,24,0.0,278.892,1377.816,383.9856,3.887200344163956,0,124,588,192,904,678018.6979219125,285757.90667489666,-106533.65823908188,0.1470858694043837,2.0676663367191868,1.979905240075977,inf,inf,2.184234779954206,1.966037402183064,5.8218857263075146,2.8326688462124263,0.0,0.0,19.310986565479887,8.915518002432059,2040.6936,11.748186848644485,25.1328722917874,1.966037402183064,2.158330681457535,0.5,0.0,1.6666666666666667,2.1666666666666665,-68.66574460955451,2.142674769416759,0.796729854199729,3.3609783062017202,0.0,inf,13.91191520991796,3.5171889182208806,27.634072820917496,3.122217772654524,0.0,inf,10.762939175625302,3.5469357473484693,-16.996013077274554,2.0676663367191863,0.0,inf,0.0,inf,-51.66973153227995,2.1651772992260305
1184,33,80.0,0.3438,0.2812,0.375,10.4997,8.978,9.603,90.0014,90.0004,90.0006,0.2264,1.7344,905.2393419378664,9,11,12,48,296.7969246,627.507,1377.816,767.9712,3.3914689545284085,143,279,588,384,1394,497446.4136499098,137087.95516582028,-123635.65309339446,0.12887418215961038,2.044673580650631,1.8661167105079952,2.0660039206979217,1.8661091601973856,2.044777541034783,1.8661047499666976,15.71876354623538,7.753367729402676,21.91410452241817,10.733521250909153,22.096341825001424,10.891657412537208,3070.0911246,29.37854639284904,59.729209893654975,1.8661047499666976,2.0525796750720646,0.6666666666666666,0.9375,0.9375,2.5416666666666665,-176.27127835709422,2.0525796750720646,3.014706759325112,3.4586570147004743,9.134237112239372,3.4565992963503165,11.006737285386727,3.402589497059464,76.59292141472261,2.9878585904625057,16.1330385193013,3.3545200591032454,17.36749063512857,3.3889251186513936,-46.52020637641606,2.044673580650631,15.085683649638655,3.3752374068945774,-64.40112750545494,2.0660039206979217,-65.34994447522327,2.044777541034783
1185,206,80.0,0.375,0.0,0.625,9.8007,9.8004,9.8007,90.0008,90.0014,89.9993,0.2497,1.5590000000000002,941.364881847162,0,12,20,48,323.7784632000001,0.0,2296.36,767.9712,3.5991460150412613,156,0,980,384,1520,782292.7694653447,154127.5320925017,-152916.03539390097,0.12555563455475385,inf,inf,2.115151311195931,2.065866719312191,2.1196032091757973,2.0658555918506263,0.0,0.0,25.06405214141543,11.856112498203508,40.114709557951755,18.93769180289425,3388.1096632000013,30.79380430109776,65.17876169936719,2.0658555918506263,2.1178934222704857,0.0,1.1041666666666667,1.7708333333333333,2.875,-184.76282580658662,2.1178934222704857,0.0,inf,14.803634132521156,3.3201509460628693,39.681255328830815,3.3866073311203633,83.92266829029349,3.0830454805580003,0.0,inf,0.0,inf,0.0,inf,20.872093067457744,3.4984193975872784,-71.13667498922106,2.1151513111959304,-113.62615081736551,2.1196032091757973
1186,194,80.0,0.0312,0.5938,0.375,6.651,6.6507,24.5577,89.9981,90.0008,119.9897,0.2785,1.0281,940.844158835248,19,1,12,48,26.9815386,1324.737,1377.816,767.9712,3.7174123958317,13,589,588,384,1574,1420074.1696852015,2158678.1031538057,-144859.3876232423,0.12560195726624335,2.050869949514915,1.919907169584628,2.1918543767558942,2.191713605648026,2.077994376591081,1.919907169584628,31.30389012354648,15.358729711114574,2.737408146898674,1.2489005662265409,18.34151337447937,8.879573998908313,3497.5057386,25.48720427624943,52.38281164492452,1.919907169584628,2.06824619759214,1.3333333333333333,0.125,0.7916666666666666,2.25,-152.92322565749657,2.0682461975921385,20.622199427719732,3.5047917719160924,0.0,inf,8.18797830482293,3.486579178241904,62.422953425672205,3.0274477779246314,5.873853163078843,3.510068955960273,30.133219545873214,3.4657729744938406,-92.15237826668744,2.050869949514915,0.6865610559257166,3.620609379469902,-7.493403397359245,2.1918543767558942,-53.27744399344987,2.07799437659108
1187,227,40.0,0.6875,0.1875,0.125,5.8505,5.85,14.0496,90.0045,89.99600000000002,119.9991,0.2736,1.0378,416.4351484347602,3,11,2,24,296.7969246,209.169,229.636,383.9856,2.6885039094518164,143,93,98,192,526,98165.5232943589,3168.0192397244628,-37293.51019438644,0.1716458410697862,1.9837488411524644,1.8264534932612555,1.9605115457050788,1.826453493261255,1.9050636191381205,1.8264536337576776,5.5517461124379714,2.8055703761709045,15.8391823993245,8.107146686436714,3.1546042139874713,1.6612045149150385,1119.5875245999996,12.57392157752266,24.54553272574995,1.826453493261255,1.9589057684242348,0.4583333333333333,1.2916666666666667,0.25,2.0,-75.44352946513595,1.9589057684242348,1.0518161171921985,2.9251715716010898,12.149895399236259,3.2498738993461016,0.7659325103705034,3.427883099573248,31.524260491065217,2.897545907948424,9.826313028540982,3.3334332996469564,2.6258844561780528,3.237027362434265,-16.833422257025425,1.983748841152464,5.643723255546132,3.362889622132493,-48.64288011862029,1.9605115457050792,-9.96722708949023,1.9050636191381205
1188,206,80.0,0.5,0.125,0.375,9.5266,9.5263,9.5265,90.0018,90.0024,89.9984,0.2464,2.2573,864.5608306016795,4,16,12,48,431.7046176,278.892,1377.816,767.9712,3.303855225099821,208,124,588,384,1304,300520.6648264209,99972.46950858773,-113817.42642512535,0.1328855725521851,2.054737083526217,2.008056275424183,2.0601288395664907,2.0080562754241846,2.0581604042396835,2.0080599821115483,8.27612983602268,4.03031629585708,31.07489870088343,15.092553170390424,27.70338317390816,13.468743165510109,2856.3838176,32.591612631757606,67.05441171081428,2.008056275424183,2.0586515883613257,0.3541666666666667,1.3333333333333333,1.1875,2.875,-195.54967579054556,2.0586515883613257,0.6927329910934656,3.6044443034904616,17.292182456361967,3.3274659798339643,15.249968215570837,3.3713419987204074,88.82223649519263,2.9968066666162048,5.899589233607558,3.2850867328938063,10.896872504781433,3.2963386123211285,-24.181897775142478,2.054737083526217,29.72512666516501,3.2718827759441385,-90.55531902234254,2.0601288395664907,-80.81245899306063,2.058160404239684
